seed,condition,kind,endpoint,budget,scope,weight,candidate_id,candidate_path,value,pass,status,reason
0,H,audit,B/same_residence,360,expanded_independent,unweighted,wire__mlp_1,results/redesign_20260909_acs_fixed_predictions_v1/seed_0/H/audits/fitted/wire/B/same_residence/fresh/nested360/mlp_1,,,unavailable,No unused eligible households; no new outcome scored
0,H,audit,B/same_residence,360,expanded_independent,PWGTP,wire__mlp_1,results/redesign_20260909_acs_fixed_predictions_v1/seed_0/H/audits/fitted/wire/B/same_residence/fresh/nested360/mlp_1,,,unavailable,No unused eligible households; no new outcome scored
0,H,audit,B/same_residence,360,expanded_catchup,unweighted,wire__mlp_1,results/redesign_20260909_acs_fixed_predictions_v1/seed_0/H/audits/fitted/wire/B/same_residence/fresh/nested360/mlp_1,,,unavailable,No unused eligible households; no new outcome scored
0,H,audit,B/same_residence,360,expanded_catchup,PWGTP,wire__mlp_1,results/redesign_20260909_acs_fixed_predictions_v1/seed_0/H/audits/fitted/wire/B/same_residence/fresh/nested360/mlp_1,,,unavailable,No unused eligible households; no new outcome scored
0,H,audit,B/SEX,360,standard_independent,unweighted,wire__mlp_1,results/redesign_20260909_acs_fixed_predictions_v1/seed_0/H/audits/fitted/wire/B/SEX/fresh/nested360/mlp_1,,,unavailable,No unused eligible households; no new outcome scored
0,H,audit,B/SEX,360,standard_independent,PWGTP,wire__mlp_1,results/redesign_20260909_acs_fixed_predictions_v1/seed_0/H/audits/fitted/wire/B/SEX/fresh/nested360/mlp_1,,,unavailable,No unused eligible households; no new outcome scored
0,H,audit,B/SEX,360,expanded_independent,unweighted,wire__mlp_1,results/redesign_20260909_acs_fixed_predictions_v1/seed_0/H/audits/fitted/wire/B/SEX/fresh/nested360/mlp_1,,,unavailable,No unused eligible households; no new outcome scored
0,H,audit,B/SEX,360,expanded_independent,PWGTP,wire__mlp_1,results/redesign_20260909_acs_fixed_predictions_v1/seed_0/H/audits/fitted/wire/B/SEX/fresh/nested360/mlp_1,,,unavailable,No unused eligible households; no new outcome scored
0,H,audit,B/SEX,360,expanded_catchup,unweighted,catchup,results/redesign_20260909_acs_fixed_predictions_v1/seed_0/H/audits/fitted/wire/B/SEX/saved_start/nested360/catchup,,,unavailable,No unused eligible households; no new outcome scored
0,H,audit,B/SEX,360,expanded_catchup,PWGTP,catchup,results/redesign_20260909_acs_fixed_predictions_v1/seed_0/H/audits/fitted/wire/B/SEX/saved_start/nested360/catchup,,,unavailable,No unused eligible households; no new outcome scored
0,H,audit,B/RAC1P,360,standard_independent,unweighted,wire__mlp_1,results/redesign_20260909_acs_fixed_predictions_v1/seed_0/H/audits/fitted/wire/B/RAC1P/fresh/nested360/mlp_1,,,unavailable,No unused eligible households; no new outcome scored
0,H,audit,B/RAC1P,360,standard_independent,PWGTP,wire__mlp_1,results/redesign_20260909_acs_fixed_predictions_v1/seed_0/H/audits/fitted/wire/B/RAC1P/fresh/nested360/mlp_1,,,unavailable,No unused eligible households; no new outcome scored
0,H,audit,B/RAC1P,360,expanded_independent,unweighted,wire__mlp_1,results/redesign_20260909_acs_fixed_predictions_v1/seed_0/H/audits/fitted/wire/B/RAC1P/fresh/nested360/mlp_1,,,unavailable,No unused eligible households; no new outcome scored
0,H,audit,B/RAC1P,360,expanded_independent,PWGTP,wire__mlp_1,results/redesign_20260909_acs_fixed_predictions_v1/seed_0/H/audits/fitted/wire/B/RAC1P/fresh/nested360/mlp_1,,,unavailable,No unused eligible households; no new outcome scored
0,H,audit,B/RAC1P,360,expanded_catchup,unweighted,catchup,results/redesign_20260909_acs_fixed_predictions_v1/seed_0/H/audits/fitted/wire/B/RAC1P/saved_start/nested360/catchup,,,unavailable,No unused eligible households; no new outcome scored
0,H,audit,B/RAC1P,360,expanded_catchup,PWGTP,catchup,results/redesign_20260909_acs_fixed_predictions_v1/seed_0/H/audits/fitted/wire/B/RAC1P/saved_start/nested360/catchup,,,unavailable,No unused eligible households; no new outcome scored
0,H,audit,AB/SEX,360,standard_independent,unweighted,wire__mlp_1,results/redesign_20260909_acs_fixed_predictions_v1/seed_0/H/audits/fitted/wire/AB/SEX/fresh/nested360/mlp_1,,,unavailable,No unused eligible households; no new outcome scored
0,H,audit,AB/SEX,360,standard_independent,PWGTP,wire__mlp_1,results/redesign_20260909_acs_fixed_predictions_v1/seed_0/H/audits/fitted/wire/AB/SEX/fresh/nested360/mlp_1,,,unavailable,No unused eligible households; no new outcome scored
0,H,audit,AB/SEX,360,expanded_independent,unweighted,wire__mlp_1,results/redesign_20260909_acs_fixed_predictions_v1/seed_0/H/audits/fitted/wire/AB/SEX/fresh/nested360/mlp_1,,,unavailable,No unused eligible households; no new outcome scored
0,H,audit,AB/SEX,360,expanded_independent,PWGTP,wire__mlp_1,results/redesign_20260909_acs_fixed_predictions_v1/seed_0/H/audits/fitted/wire/AB/SEX/fresh/nested360/mlp_1,,,unavailable,No unused eligible households; no new outcome scored
0,H,audit,AB/SEX,360,expanded_catchup,unweighted,catchup,results/redesign_20260909_acs_fixed_predictions_v1/seed_0/H/audits/fitted/wire/AB/SEX/saved_start/nested360/catchup,,,unavailable,No unused eligible households; no new outcome scored
0,H,audit,AB/SEX,360,expanded_catchup,PWGTP,catchup,results/redesign_20260909_acs_fixed_predictions_v1/seed_0/H/audits/fitted/wire/AB/SEX/saved_start/nested360/catchup,,,unavailable,No unused eligible households; no new outcome scored
0,H,audit,AB/RAC1P,360,standard_independent,unweighted,wire__mlp_0,results/redesign_20260909_acs_fixed_predictions_v1/seed_0/H/audits/fitted/wire/AB/RAC1P/fresh/nested360/mlp_0,,,unavailable,No unused eligible households; no new outcome scored
0,H,audit,AB/RAC1P,360,standard_independent,PWGTP,wire__mlp_0,results/redesign_20260909_acs_fixed_predictions_v1/seed_0/H/audits/fitted/wire/AB/RAC1P/fresh/nested360/mlp_0,,,unavailable,No unused eligible households; no new outcome scored
0,H,audit,AB/RAC1P,360,expanded_independent,unweighted,wire__mlp_0,results/redesign_20260909_acs_fixed_predictions_v1/seed_0/H/audits/fitted/wire/AB/RAC1P/fresh/nested360/mlp_0,,,unavailable,No unused eligible households; no new outcome scored
0,H,audit,AB/RAC1P,360,expanded_independent,PWGTP,wire__mlp_0,results/redesign_20260909_acs_fixed_predictions_v1/seed_0/H/audits/fitted/wire/AB/RAC1P/fresh/nested360/mlp_0,,,unavailable,No unused eligible households; no new outcome scored
0,H,audit,AB/RAC1P,360,expanded_catchup,unweighted,catchup,results/redesign_20260909_acs_fixed_predictions_v1/seed_0/H/audits/fitted/wire/AB/RAC1P/saved_start/nested360/catchup,,,unavailable,No unused eligible households; no new outcome scored
0,H,audit,AB/RAC1P,360,expanded_catchup,PWGTP,catchup,results/redesign_20260909_acs_fixed_predictions_v1/seed_0/H/audits/fitted/wire/AB/RAC1P/saved_start/nested360/catchup,,,unavailable,No unused eligible households; no new outcome scored
0,H,native_service,income_binary,,,unweighted,mlp,results/redesign_20260908_acs_protection_v1/seed_0/fitted/transfer/E_pca/income_binary/mlp,,,unavailable,No unused eligible households; no new outcome scored
0,H,native_service,income_binary,,,PWGTP,mlp,results/redesign_20260908_acs_protection_v1/seed_0/fitted/transfer/E_pca/income_binary/mlp,,,unavailable,No unused eligible households; no new outcome scored
0,H,native_service,civilian_at_work,,,unweighted,logistic,results/redesign_20260908_acs_protection_v1/seed_0/fitted/transfer/E_pca/civilian_at_work/logistic,,,unavailable,No unused eligible households; no new outcome scored
0,H,native_service,civilian_at_work,,,PWGTP,logistic,results/redesign_20260908_acs_protection_v1/seed_0/fitted/transfer/E_pca/civilian_at_work/logistic,,,unavailable,No unused eligible households; no new outcome scored
0,H,native_service,public_coverage,,,unweighted,mlp,results/redesign_20260908_acs_protection_v1/seed_0/fitted/transfer/E_pca/public_coverage/mlp,,,unavailable,No unused eligible households; no new outcome scored
0,H,native_service,public_coverage,,,PWGTP,mlp,results/redesign_20260908_acs_protection_v1/seed_0/fitted/transfer/E_pca/public_coverage/mlp,,,unavailable,No unused eligible households; no new outcome scored
0,E,utility,A/income_binary,,,unweighted,logistic,results/redesign_20260909_acs_fixed_predictions_v1/seed_0/E/fitted/utility/A/income_binary/logistic,,,unavailable,No unused eligible households; no new outcome scored
0,E,utility,A/income_binary,,,PWGTP,logistic,results/redesign_20260909_acs_fixed_predictions_v1/seed_0/E/fitted/utility/A/income_binary/logistic,,,unavailable,No unused eligible households; no new outcome scored
0,E,utility,A/civilian_at_work,,,unweighted,mlp,results/redesign_20260909_acs_fixed_predictions_v1/seed_0/E/fitted/utility/A/civilian_at_work/mlp,,,unavailable,No unused eligible households; no new outcome scored
0,E,utility,A/civilian_at_work,,,PWGTP,mlp,results/redesign_20260909_acs_fixed_predictions_v1/seed_0/E/fitted/utility/A/civilian_at_work/mlp,,,unavailable,No unused eligible households; no new outcome scored
0,E,utility,A/same_residence,,,unweighted,mlp,results/redesign_20260909_acs_fixed_predictions_v1/seed_0/E/fitted/utility/A/same_residence/mlp,,,unavailable,No unused eligible households; no new outcome scored
0,E,utility,A/same_residence,,,PWGTP,mlp,results/redesign_20260909_acs_fixed_predictions_v1/seed_0/E/fitted/utility/A/same_residence/mlp,,,unavailable,No unused eligible households; no new outcome scored
0,E,utility,B/public_coverage,,,unweighted,mlp,results/redesign_20260909_acs_fixed_predictions_v1/seed_0/H/fitted/utility/B/public_coverage/mlp,,,unavailable,No unused eligible households; no new outcome scored
0,E,utility,B/public_coverage,,,PWGTP,mlp,results/redesign_20260909_acs_fixed_predictions_v1/seed_0/H/fitted/utility/B/public_coverage/mlp,,,unavailable,No unused eligible households; no new outcome scored
0,E,utility,B/commute_over20,,,unweighted,logistic,results/redesign_20260909_acs_fixed_predictions_v1/seed_0/H/fitted/utility/B/commute_over20/logistic,,,unavailable,No unused eligible households; no new outcome scored
0,E,utility,B/commute_over20,,,PWGTP,logistic,results/redesign_20260909_acs_fixed_predictions_v1/seed_0/H/fitted/utility/B/commute_over20/logistic,,,unavailable,No unused eligible households; no new outcome scored
0,E,audit,A/public_coverage,120,standard_independent,unweighted,wire__mlp_1,results/redesign_20260909_acs_fixed_predictions_v1/seed_0/E/audits/fitted/wire/A/public_coverage/fresh/nested120/mlp_1,,,unavailable,No unused eligible households; no new outcome scored
0,E,audit,A/public_coverage,120,standard_independent,PWGTP,wire__mlp_1,results/redesign_20260909_acs_fixed_predictions_v1/seed_0/E/audits/fitted/wire/A/public_coverage/fresh/nested120/mlp_1,,,unavailable,No unused eligible households; no new outcome scored
0,E,audit,A/public_coverage,120,expanded_independent,unweighted,wire__mlp_1,results/redesign_20260909_acs_fixed_predictions_v1/seed_0/E/audits/fitted/wire/A/public_coverage/fresh/nested120/mlp_1,,,unavailable,No unused eligible households; no new outcome scored
0,E,audit,A/public_coverage,120,expanded_independent,PWGTP,wire__mlp_1,results/redesign_20260909_acs_fixed_predictions_v1/seed_0/E/audits/fitted/wire/A/public_coverage/fresh/nested120/mlp_1,,,unavailable,No unused eligible households; no new outcome scored
0,E,audit,A/public_coverage,120,expanded_catchup,unweighted,catchup,results/redesign_20260909_acs_fixed_predictions_v1/seed_0/E/audits/fitted/wire/A/public_coverage/saved_start/nested120/catchup,,,unavailable,No unused eligible households; no new outcome scored
0,E,audit,A/public_coverage,120,expanded_catchup,PWGTP,catchup,results/redesign_20260909_acs_fixed_predictions_v1/seed_0/E/audits/fitted/wire/A/public_coverage/saved_start/nested120/catchup,,,unavailable,No unused eligible households; no new outcome scored
0,E,audit,A/commute_over20,120,standard_independent,unweighted,anchor__wire__mlp_1,results/redesign_20260909_acs_fixed_predictions_v1/seed_0/H/audits/fitted/wire/A/commute_over20/fresh/nested120/mlp_1,,,unavailable,No unused eligible households; no new outcome scored
0,E,audit,A/commute_over20,120,standard_independent,PWGTP,anchor__wire__mlp_1,results/redesign_20260909_acs_fixed_predictions_v1/seed_0/H/audits/fitted/wire/A/commute_over20/fresh/nested120/mlp_1,,,unavailable,No unused eligible households; no new outcome scored
0,E,audit,A/commute_over20,120,expanded_independent,unweighted,anchor__wire__mlp_1,results/redesign_20260909_acs_fixed_predictions_v1/seed_0/H/audits/fitted/wire/A/commute_over20/fresh/nested120/mlp_1,,,unavailable,No unused eligible households; no new outcome scored
0,E,audit,A/commute_over20,120,expanded_independent,PWGTP,anchor__wire__mlp_1,results/redesign_20260909_acs_fixed_predictions_v1/seed_0/H/audits/fitted/wire/A/commute_over20/fresh/nested120/mlp_1,,,unavailable,No unused eligible households; no new outcome scored
0,E,audit,A/commute_over20,120,expanded_catchup,unweighted,anchor__wire__mlp_1,results/redesign_20260909_acs_fixed_predictions_v1/seed_0/H/audits/fitted/wire/A/commute_over20/fresh/nested120/mlp_1,,,unavailable,No unused eligible households; no new outcome scored
0,E,audit,A/commute_over20,120,expanded_catchup,PWGTP,anchor__wire__mlp_1,results/redesign_20260909_acs_fixed_predictions_v1/seed_0/H/audits/fitted/wire/A/commute_over20/fresh/nested120/mlp_1,,,unavailable,No unused eligible households; no new outcome scored
0,E,audit,A/SEX,120,standard_independent,unweighted,wire__mlp_0,results/redesign_20260909_acs_fixed_predictions_v1/seed_0/E/audits/fitted/wire/A/SEX/fresh/nested120/mlp_0,,,unavailable,No unused eligible households; no new outcome scored
0,E,audit,A/SEX,120,standard_independent,PWGTP,wire__mlp_0,results/redesign_20260909_acs_fixed_predictions_v1/seed_0/E/audits/fitted/wire/A/SEX/fresh/nested120/mlp_0,,,unavailable,No unused eligible households; no new outcome scored
0,E,audit,A/SEX,120,expanded_independent,unweighted,wire__mlp_0,results/redesign_20260909_acs_fixed_predictions_v1/seed_0/E/audits/fitted/wire/A/SEX/fresh/nested120/mlp_0,,,unavailable,No unused eligible households; no new outcome scored
0,E,audit,A/SEX,120,expanded_independent,PWGTP,wire__mlp_0,results/redesign_20260909_acs_fixed_predictions_v1/seed_0/E/audits/fitted/wire/A/SEX/fresh/nested120/mlp_0,,,unavailable,No unused eligible households; no new outcome scored
0,E,audit,A/SEX,120,expanded_catchup,unweighted,catchup,results/redesign_20260909_acs_fixed_predictions_v1/seed_0/E/audits/fitted/wire/A/SEX/saved_start/nested120/catchup,,,unavailable,No unused eligible households; no new outcome scored
0,E,audit,A/SEX,120,expanded_catchup,PWGTP,catchup,results/redesign_20260909_acs_fixed_predictions_v1/seed_0/E/audits/fitted/wire/A/SEX/saved_start/nested120/catchup,,,unavailable,No unused eligible households; no new outcome scored
0,E,audit,A/RAC1P,120,standard_independent,unweighted,wire__mlp_1,results/redesign_20260909_acs_fixed_predictions_v1/seed_0/E/audits/fitted/wire/A/RAC1P/fresh/nested120/mlp_1,,,unavailable,No unused eligible households; no new outcome scored
0,E,audit,A/RAC1P,120,standard_independent,PWGTP,wire__mlp_1,results/redesign_20260909_acs_fixed_predictions_v1/seed_0/E/audits/fitted/wire/A/RAC1P/fresh/nested120/mlp_1,,,unavailable,No unused eligible households; no new outcome scored
0,E,audit,A/RAC1P,120,expanded_independent,unweighted,wire__mlp_1,results/redesign_20260909_acs_fixed_predictions_v1/seed_0/E/audits/fitted/wire/A/RAC1P/fresh/nested120/mlp_1,,,unavailable,No unused eligible households; no new outcome scored
0,E,audit,A/RAC1P,120,expanded_independent,PWGTP,wire__mlp_1,results/redesign_20260909_acs_fixed_predictions_v1/seed_0/E/audits/fitted/wire/A/RAC1P/fresh/nested120/mlp_1,,,unavailable,No unused eligible households; no new outcome scored
0,E,audit,A/RAC1P,120,expanded_catchup,unweighted,catchup,results/redesign_20260909_acs_fixed_predictions_v1/seed_0/E/audits/fitted/wire/A/RAC1P/saved_start/nested120/catchup,,,unavailable,No unused eligible households; no new outcome scored
0,E,audit,A/RAC1P,120,expanded_catchup,PWGTP,catchup,results/redesign_20260909_acs_fixed_predictions_v1/seed_0/E/audits/fitted/wire/A/RAC1P/saved_start/nested120/catchup,,,unavailable,No unused eligible households; no new outcome scored
0,E,audit,B/income_binary,120,standard_independent,unweighted,anchor__wire__mlp_1,results/redesign_20260909_acs_fixed_predictions_v1/seed_0/H/audits/fitted/wire/B/income_binary/fresh/nested120/mlp_1,,,unavailable,No unused eligible households; no new outcome scored
0,E,audit,B/income_binary,120,standard_independent,PWGTP,anchor__wire__mlp_1,results/redesign_20260909_acs_fixed_predictions_v1/seed_0/H/audits/fitted/wire/B/income_binary/fresh/nested120/mlp_1,,,unavailable,No unused eligible households; no new outcome scored
0,E,audit,B/income_binary,120,expanded_independent,unweighted,anchor__wire__mlp_1,results/redesign_20260909_acs_fixed_predictions_v1/seed_0/H/audits/fitted/wire/B/income_binary/fresh/nested120/mlp_1,,,unavailable,No unused eligible households; no new outcome scored
0,E,audit,B/income_binary,120,expanded_independent,PWGTP,anchor__wire__mlp_1,results/redesign_20260909_acs_fixed_predictions_v1/seed_0/H/audits/fitted/wire/B/income_binary/fresh/nested120/mlp_1,,,unavailable,No unused eligible households; no new outcome scored
